id_lote,lote,id_t_id,id_marca,id_tipo
64716,V76E77T199K52N56J80T71,64716,7,13
64717,V76E77T199K52N57J80T71,64717,4,13
64718,V76E77T199K52O46V78M,64718,20,13
64719,V76E77T199K52O48J80T71,64719,12,13
64720,V76E77T199K52O49J80T71,64720,9,13
64721,V76E77T199K52O50J80T71,64721,26,13
64722,V76E77T199K52O51J80T71,64722,30,13
64723,V76E77T199K52O52J80T71,64723,12,13
64724,V76E77T199K52O53J80T71,64724,35,13
64725,V76E77T199K52O54J80T71,64725,24,13
64726,V76E77T199K52O55J80T71,64726,18,13
64727,V76E77T199K52O56J80T71,64727,5,13
64728,V76E77T199K52O57J80T71,64728,27,13
64729,V76E77T199K52P46V78M,64729,9,13
64730,V76E77T199K52P48J80T71,64730,2,13
64731,V76E77T199K52P49J80T71,64731,31,13
64732,V76E77T199K52P50J80T71,64732,19,13
64733,V76E77T199K52P51J80T71,64733,13,13
64734,V76E77T199K52P52J80T71,64734,18,13
64735,V76E77T199K52P53J80T71,64735,31,13
64736,V76E77T199K52P54J80T71,64736,11,13
64737,V76E77T199K52P55J80T71,64737,24,13
64738,V76E77T199K52P56J80T71,64738,33,13
64739,V76E77T199K52P57J80T71,64739,32,13
64740,V76E77T199K52Q46V78M,64740,22,13
64741,V76E77T199K52Q48J80T71,64741,33,13
64742,V76E77T199K52Q49J80T71,64742,24,13
64743,V76E77T199K52Q50J80T71,64743,1,13
64744,V76E77T199K52Q51J80T71,64744,23,13
64745,V76E77T199K52Q52J80T71,64745,34,13
64746,V76E77T199K52Q53J80T71,64746,5,13
64747,V76E77T199K52Q54J80T71,64747,19,13
64748,V76E77T199K52Q55J80T71,64748,14,13
64749,V76E77T199K52Q56J80T71,64749,27,13
64750,V76E77T199K52Q57J80T71,64750,35,13
64751,V76E77T199K52R46V78M,64751,9,13
64752,V76E77T199K52R48J80T71,64752,9,13
64753,V76E77T199K52R49J80T71,64753,33,13
64754,V76E77T199K52R50J80T71,64754,30,13
64755,V76E77T199K52R51J80T71,64755,32,13
64756,V76E77T199K52R52J80T71,64756,9,13
64757,V76E77T199K52R53J80T71,64757,19,13
64758,V76E77T199K52R54J80T71,64758,7,13
64759,V76E77T199K52R55J80T71,64759,2,13
64760,V76E77T199K52R56J80T71,64760,28,13
64761,V76E77T199K52R57J80T71,64761,27,13
64762,V76E77T199K52S46V78M,64762,7,13
64763,V76E77T199K52S48J80T71,64763,32,13
64764,V76E77T199K52S49J80T71,64764,12,13
64765,V76E77T199K52S50J80T71,64765,9,13
64766,V76E77T199K52S51J80T71,64766,12,13
64767,V76E77T199K52S52J80T71,64767,14,13
64768,V76E77T199K52S53J80T71,64768,11,13
64769,V76E77T199K52S54J80T71,64769,25,13
64770,V76E77T199K52S55J80T71,64770,24,13
64771,V76E77T199K52S56J80T71,64771,27,13
64772,V76E77T199K52S57J80T71,64772,5,13
64773,V76E77T199K52T46V78M,64773,19,13
64774,V76E77T199K52T48J80T71,64774,4,13
64775,V76E77T199K52T49J80T71,64775,2,13
64776,V76E77T199K52T50J80T71,64776,35,13
64777,V76E77T199K52T51J80T71,64777,24,13
64778,V76E77T199K52T52J80T71,64778,5,13
64779,V76E77T199K52T53J80T71,64779,13,13
64780,V76E77T199K52T54J80T71,64780,35,13
64781,V76E77T199K52T55J80T71,64781,8,13
64782,V76E77T199K52T56J80T71,64782,5,13
64783,V76E77T199K52T57J80T71,64783,27,13
64784,V76E77T199K52U46V78M,64784,28,13
64785,V76E77T199K52U48J80T71,64785,17,13
64786,V76E77T199K52U49J80T71,64786,35,13
64787,V76E77T199K52U50J80T71,64787,18,13
64788,V76E77T199K52U51J80T71,64788,23,13
64789,V76E77T199K52U52J80T71,64789,9,13
64790,V76E77T199K52U53J80T71,64790,33,13
64791,V76E77T199K52U54J80T71,64791,21,13
64792,V76E77T199K52U55J80T71,64792,24,13
64793,V76E77T199K52U56J80T71,64793,25,13
64794,V76E77T199K52U57J80T71,64794,18,13
64795,V76E77T199K53J80T71,64795,31,13
64796,V76E77T199K53L46V78M,64796,13,13
64797,V76E77T199K53L48J80T71,64797,22,13
64798,V76E77T199K53L49J80T71,64798,17,13
64799,V76E77T199K53L50J80T71,64799,4,13
64800,V76E77T199K53L51J80T71,64800,34,13
64801,V76E77T199K53L52J80T71,64801,32,13
64802,V76E77T199K53L53J80T71,64802,23,13
64803,V76E77T199K53L54J80T71,64803,31,13
64804,V76E77T199K53L55J80T71,64804,19,13
64805,V76E77T199K53L56J80T71,64805,30,13
64806,V76E77T199K53L57J80T71,64806,24,13
64807,V76E77T199K53M46V78M,64807,26,13
64808,V76E77T199K53M48J80T71,64808,26,13
64809,V76E77T199K53M49J80T71,64809,19,13
64810,V76E77T199K53M50J80T71,64810,23,13
64811,V76E77T199K53M51J80T71,64811,12,13
64812,V76E77T199K53M52J80T71,64812,21,13
64813,V76E77T199K53M53J80T71,64813,31,13
64814,V76E77T199K53M54J80T71,64814,29,13
64815,V76E77T199K53M55J80T71,64815,23,13
64816,V76E77T199K53M56J80T71,64816,30,13
64817,V76E77T199K53M57J80T71,64817,14,13
64818,V76E77T199K53N46V78M,64818,6,13
64819,V76E77T199K53N48J80T71,64819,31,13
64820,V76E77T199K53N49J80T71,64820,20,13
64821,V76E77T199K53N50J80T71,64821,31,13
64822,V76E77T199K53N51J80T71,64822,34,13
64823,V76E77T199K53N52J80T71,64823,20,13
64824,V76E77T199K53N53J80T71,64824,31,13
64825,V76E77T199K53N54J80T71,64825,20,13
64826,V76E77T199K53N55J80T71,64826,18,13
64827,V76E77T199K53N56J80T71,64827,23,13
64828,V76E77T199K53N57J80T71,64828,19,13
64829,V76E77T199K53O46V78M,64829,13,13
64830,V76E77T199K53O48J80T71,64830,5,13
64831,V76E77T199K53O49J80T71,64831,8,13
64832,V76E77T199K53O50J80T71,64832,9,13
64833,V76E77T199K53O51J80T71,64833,11,13
64834,V76E77T199K53O52J80T71,64834,16,13
64835,V76E77T199K53O53J80T71,64835,20,13
64836,V76E77T199K53O54J80T71,64836,33,13
64837,V76E77T199K53O55J80T71,64837,22,13
64838,V76E77T199K53O56J80T71,64838,16,13
64839,V76E77T199K53O57J80T71,64839,12,13
64840,V76E77T199K53P46V78M,64840,32,13
64841,V76E77T199K53P48J80T71,64841,11,13
64842,V76E77T199K53P49J80T71,64842,8,13
64843,V76E77T199K53P50J80T71,64843,20,13
64844,V76E77T199K53P51J80T71,64844,28,13
64845,V76E77T199K53P52J80T71,64845,25,13
64846,V76E77T199K53P53J80T71,64846,19,13
64847,V76E77T199K53P54J80T71,64847,5,13
64848,V76E77T199K53P55J80T71,64848,17,13
64849,V76E77T199K53P56J80T71,64849,19,13
64850,V76E77T199K53P57J80T71,64850,14,13
64851,V76E77T199K53Q46V78M,64851,3,13
64852,V76E77T199K53Q48J80T71,64852,23,13
64853,V76E77T199K53Q49J80T71,64853,27,13
64854,V76E77T199K53Q50J80T71,64854,11,13
64855,V76E77T199K53Q51J80T71,64855,19,13
64856,V76E77T199K53Q52J80T71,64856,9,13
64857,V76E77T199K53Q53J80T71,64857,10,13
64858,V76E77T199K53Q54J80T71,64858,20,13
64859,V76E77T199K53Q55J80T71,64859,4,13
64860,V76E77T199K53Q56J80T71,64860,21,13
64861,V76E77T199K53Q57J80T71,64861,22,13
64862,V76E77T199K53R46V78M,64862,7,13
64863,V76E77T199K53R48J80T71,64863,10,13
64864,V76E77T199K53R49J80T71,64864,7,13
64865,V76E77T199K53R50J80T71,64865,23,13
64866,V76E77T199K53R51J80T71,64866,5,13
64867,V76E77T199K53R52J80T71,64867,21,13
64868,V76E77T199K53R53J80T71,64868,4,13
64869,V76E77T199K53R54J80T71,64869,1,13
64870,V76E77T199K53R55J80T71,64870,6,13
64871,V76E77T199K53R56J80T71,64871,23,13
64872,V76E77T199K53R57J80T71,64872,4,13
64873,V76E77T199K53S46V78M,64873,1,13
64874,V76E77T199K53S48J80T71,64874,27,13
64875,V76E77T199K53S49J80T71,64875,4,13
64876,V76E77T199K53S50J80T71,64876,22,13
64877,V76E77T199K53S51J80T71,64877,13,13
64878,V76E77T199K53S52J80T71,64878,35,13
64879,V76E77T199K53S53J80T71,64879,13,13
64880,V76E77T199K53S54J80T71,64880,22,13
64881,V76E77T199K53S55J80T71,64881,15,13
64882,V76E77T199K53S56J80T71,64882,11,13
64883,V76E77T199K53S57J80T71,64883,20,13
64884,V76E77T199K53T46V78M,64884,8,13
64885,V76E77T199K53T48J80T71,64885,22,13
64886,V76E77T199K53T49J80T71,64886,24,13
64887,V76E77T199K53T50J80T71,64887,35,13
64888,V76E77T199K53T51J80T71,64888,15,13
64889,V76E77T199K53T52J80T71,64889,13,13
64890,V76E77T199K53T53J80T71,64890,16,13
64891,V76E77T199K53T54J80T71,64891,1,13
64892,V76E77T199K53T55J80T71,64892,1,13
64893,V76E77T199K53T56J80T71,64893,15,13
64894,V76E77T199K53T57J80T71,64894,34,13
64895,V76E77T199K53U46V78M,64895,20,13
64896,V76E77T199K53U48J80T71,64896,24,13
64897,V76E77T199K53U49J80T71,64897,6,13
64898,V76E77T199K53U50J80T71,64898,29,13
64899,V76E77T199K53U51J80T71,64899,33,13
64900,V76E77T199K53U52J80T71,64900,28,13
64901,V76E77T199K53U53J80T71,64901,33,13
64902,V76E77T199K53U54J80T71,64902,9,13
64903,V76E77T199K53U55J80T71,64903,32,13
64904,V76E77T199K53U56J80T71,64904,31,13
64905,V76E77T199K53U57J80T71,64905,10,13
64906,V76E77T199K54J80T71,64906,30,13
64907,V76E77T199K54L46V78M,64907,35,13
64908,V76E77T199K54L48J80T71,64908,3,13
64909,V76E77T199K54L49J80T71,64909,32,13
64910,V76E77T199K54L50J80T71,64910,33,13
64911,V76E77T199K54L51J80T71,64911,30,13
64912,V76E77T199K54L52J80T71,64912,17,13
64913,V76E77T199K54L53J80T71,64913,21,13
64914,V76E77T199K54L54J80T71,64914,5,13
64915,V76E77T199K54L55J80T71,64915,19,13
64916,V76E77T199K54L56J80T71,64916,32,13
64917,V76E77T199K54L57J80T71,64917,14,13
64918,V76E77T199K54M46V78M,64918,2,13
64919,V76E77T199K54M48J80T71,64919,21,13
64920,V76E77T199K54M49J80T71,64920,29,13
64921,V76E77T199K54M50J80T71,64921,5,13
64922,V76E77T199K54M51J80T71,64922,27,13
64923,V76E77T199K54M52J80T71,64923,33,13
64924,V76E77T199K54M53J80T71,64924,25,13
64925,V76E77T199K54M54J80T71,64925,7,13
64926,V76E77T199K54M55J80T71,64926,10,13
64927,V76E77T199K54M56J80T71,64927,22,13
64928,V76E77T199K54M57J80T71,64928,8,13
64929,V76E77T199K54N46V78M,64929,6,13
64930,V76E77T199K54N48J80T71,64930,14,13
64931,V76E77T199K54N49J80T71,64931,28,13
64932,V76E77T199K54N50J80T71,64932,26,13
64933,V76E77T199K54N51J80T71,64933,30,13
64934,V76E77T199K54N52J80T71,64934,35,13
64935,V76E77T199K54N53J80T71,64935,28,13
64936,V76E77T199K54N54J80T71,64936,4,13
64937,V76E77T199K54N55J80T71,64937,19,13
64938,V76E77T199K54N56J80T71,64938,14,13
64939,V76E77T199K54N57J80T71,64939,25,13
64940,V76E77T199K54O46V78M,64940,23,13
64941,V76E77T199K54O48J80T71,64941,23,13
64942,V76E77T199K54O49J80T71,64942,17,13
64943,V76E77T199K54O50J80T71,64943,21,13
64944,V76E77T199K54O51J80T71,64944,2,13
64945,V76E77T199K54O52J80T71,64945,5,13
64946,V76E77T199K54O53J80T71,64946,18,13
64947,V76E77T199K54O54J80T71,64947,2,13
64948,V76E77T199K54O55J80T71,64948,5,13
64949,V76E77T199K54O56J80T71,64949,31,13
64950,V76E77T199K54O57J80T71,64950,33,13
64951,V76E77T199K54P46V78M,64951,34,13
64952,V76E77T199K54P48J80T71,64952,18,13
64953,V76E77T199K54P49J80T71,64953,7,13
64954,V76E77T199K54P50J80T71,64954,34,13
64955,V76E77T199K54P51J80T71,64955,26,13
64956,V76E77T199K54P52J80T71,64956,28,13
64957,V76E77T199K54P53J80T71,64957,27,13
64958,V76E77T199K54P54J80T71,64958,5,13
64959,V76E77T199K54P55J80T71,64959,5,13
64960,V76E77T199K54P56J80T71,64960,6,13
64961,V76E77T199K54P57J80T71,64961,22,13
64962,V76E77T199K54Q46V78M,64962,7,13
64963,V76E77T199K54Q48J80T71,64963,26,13
64964,V76E77T199K54Q49J80T71,64964,17,13
64965,V76E77T199K54Q50J80T71,64965,2,13
64966,V76E77T199K54Q51J80T71,64966,5,13
64967,V76E77T199K54Q52J80T71,64967,8,13
64968,V76E77T199K54Q53J80T71,64968,35,13
64969,V76E77T199K54Q54J80T71,64969,29,13
64970,V76E77T199K54Q55J80T71,64970,29,13
64971,V76E77T199K54Q56J80T71,64971,22,13
64972,V76E77T199K54Q57J80T71,64972,17,13
64973,V76E77T199K54R46V78M,64973,7,13
64974,V76E77T199K54R48J80T71,64974,2,13
64975,V76E77T199K54R49J80T71,64975,7,13
64976,V76E77T199K54R50J80T71,64976,26,13
64977,V76E77T199K54R51J80T71,64977,13,13
64978,V76E77T199K54R52J80T71,64978,8,13
64979,V76E77T199K54R53J80T71,64979,18,13
64980,V76E77T199K54R54J80T71,64980,8,13
64981,V76E77T199K54R55J80T71,64981,18,13
64982,V76E77T199K54R56J80T71,64982,25,13
64983,V76E77T199K54R57J80T71,64983,22,13
64984,V76E77T199K54S46V78M,64984,11,13
64985,V76E77T199K54S48J80T71,64985,16,13
64986,V76E77T199K54S49J80T71,64986,17,13
64987,V76E77T199K54S50J80T71,64987,2,13
64988,V76E77T199K54S51J80T71,64988,11,13
64989,V76E77T199K54S52J80T71,64989,18,13
64990,V76E77T199K54S53J80T71,64990,31,13
64991,V76E77T199K54S54J80T71,64991,12,13
64992,V76E77T199K54S55J80T71,64992,18,13
64993,V76E77T199K54S56J80T71,64993,7,13
64994,V76E77T199K54S57J80T71,64994,20,13
64995,V76E77T199K54T46V78M,64995,12,13
64996,V76E77T199K54T48J80T71,64996,23,13
64997,V76E77T199K54T49J80T71,64997,9,13
64998,V76E77T199K54T50J80T71,64998,21,13
64999,V76E77T199K54T51J80T71,64999,11,13
65000,V76E77T199K54T52J80T71,65000,26,13
65001,V76E77T199K54T53J80T71,65001,20,13
65002,V76E77T199K54T54J80T71,65002,34,13
65003,V76E77T199K54T55J80T71,65003,19,13
65004,V76E77T199K54T56J80T71,65004,32,13
65005,V76E77T199K54T57J80T71,65005,7,13
65006,V76E77T199K54U46V78M,65006,17,13
65007,V76E77T199K54U48J80T71,65007,20,13
65008,V76E77T199K54U49J80T71,65008,11,13
65009,V76E77T199K54U50J80T71,65009,21,13
65010,V76E77T199K54U51J80T71,65010,8,13
65011,V76E77T199K54U52J80T71,65011,21,13
65012,V76E77T199K54U53J80T71,65012,21,13
65013,V76E77T199K54U54J80T71,65013,29,13
65014,V76E77T199K54U55J80T71,65014,31,13
65015,V76E77T199K54U56J80T71,65015,1,13
65016,V76E77T199K54U57J80T71,65016,15,13
65017,V76E77T199K55J80T71,65017,2,13
65018,V76E77T199K55L46V78M,65018,29,13
65019,V76E77T199K55L48J80T71,65019,13,13
65020,V76E77T199K55L49J80T71,65020,11,13
65021,V76E77T199K55L50J80T71,65021,16,13
65022,V76E77T199K55L51J80T71,65022,9,13
65023,V76E77T199K55L52J80T71,65023,1,13
65024,V76E77T199K55L53J80T71,65024,28,13
65025,V76E77T199K55L54J80T71,65025,3,13
65026,V76E77T199K55L55J80T71,65026,9,13
65027,V76E77T199K55L56J80T71,65027,13,13
65028,V76E77T199K55L57J80T71,65028,20,13
65029,V76E77T199K55M46V78M,65029,12,13
65030,V76E77T199K55M48J80T71,65030,3,13
65031,V76E77T199K55M49J80T71,65031,11,13
65032,V76E77T199K55M50J80T71,65032,8,13
65033,V76E77T199K55M51J80T71,65033,17,13
65034,V76E77T199K55M52J80T71,65034,4,13
65035,V76E77T199K55M53J80T71,65035,13,13
65036,V76E77T199K55M54J80T71,65036,1,13
65037,V76E77T199K55M55J80T71,65037,16,13
65038,V76E77T199K55M56J80T71,65038,16,13
65039,V76E77T199K55M57J80T71,65039,33,13
65040,V76E77T199K55N46V78M,65040,18,13
65041,V76E77T199K55N48J80T71,65041,28,13
65042,V76E77T199K55N49J80T71,65042,11,13
65043,V76E77T199K55N50J80T71,65043,34,13
65044,V76E77T199K55N51J80T71,65044,22,13
65045,V76E77T199K55N52J80T71,65045,13,13
65046,V76E77T199K55N53J80T71,65046,27,13
65047,V76E77T199K55N54J80T71,65047,33,13
65048,V76E77T199K55N55J80T71,65048,21,13
65049,V76E77T199K55N56J80T71,65049,27,13
65050,V76E77T199K55N57J80T71,65050,20,13
65051,V76E77T199K55O46V78M,65051,15,13
65052,V76E77T199K55O48J80T71,65052,30,13
65053,V76E77T199K55O49J80T71,65053,25,13
65054,V76E77T199K55O50J80T71,65054,15,13
65055,V76E77T199K55O51J80T71,65055,15,13
65056,V76E77T199K55O52J80T71,65056,23,13
65057,V76E77T199K55O53J80T71,65057,5,13
65058,V76E77T199K55O54J80T71,65058,18,13
65059,V76E77T199K55O55J80T71,65059,1,13
65060,V76E77T199K55O56J80T71,65060,11,13
65061,V76E77T199K55O57J80T71,65061,8,13
65062,V76E77T199K55P46V78M,65062,6,13
65063,V76E77T199K55P48J80T71,65063,27,13
65064,V76E77T199K55P49J80T71,65064,27,13
65065,V76E77T199K55P50J80T71,65065,12,13
65066,V76E77T199K55P51J80T71,65066,21,13
65067,V76E77T199K55P52J80T71,65067,11,13
65068,V76E77T199K55P53J80T71,65068,9,13
65069,V76E77T199K55P54J80T71,65069,2,13
65070,V76E77T199K55P55J80T71,65070,31,13
65071,V76E77T199K55P56J80T71,65071,11,13
65072,V76E77T199K55P57J80T71,65072,7,13
65073,V76E77T199K55Q46V78M,65073,26,13
65074,V76E77T199K55Q48J80T71,65074,3,13
65075,V76E77T199K55Q49J80T71,65075,34,13
65076,V76E77T199K55Q50J80T71,65076,29,13
65077,V76E77T199K55Q51J80T71,65077,15,13
65078,V76E77T199K55Q52J80T71,65078,6,13
65079,V76E77T199K55Q53J80T71,65079,13,13
65080,V76E77T199K55Q54J80T71,65080,14,13
65081,V76E77T199K55Q55J80T71,65081,22,13
65082,V76E77T199K55Q56J80T71,65082,18,13
65083,V76E77T199K55Q57J80T71,65083,4,13
65084,V76E77T199K55R46V78M,65084,2,13
65085,V76E77T199K55R48J80T71,65085,35,13
65086,V76E77T199K55R49J80T71,65086,1,13
65087,V76E77T199K55R50J80T71,65087,28,13
65088,V76E77T199K55R51J80T71,65088,33,13
65089,V76E77T199K55R52J80T71,65089,35,13
65090,V76E77T199K55R53J80T71,65090,5,13
65091,V76E77T199K55R54J80T71,65091,10,13
65092,V76E77T199K55R55J80T71,65092,10,13
65093,V76E77T199K55R56J80T71,65093,20,13
65094,V76E77T199K55R57J80T71,65094,19,13
65095,V76E77T199K55S46V78M,65095,26,13
65096,V76E77T199K55S48J80T71,65096,8,13
65097,V76E77T199K55S49J80T71,65097,19,13
65098,V76E77T199K55S50J80T71,65098,12,13
65099,V76E77T199K55S51J80T71,65099,1,13
65100,V76E77T199K55S52J80T71,65100,3,13
65101,V76E77T199K55S53J80T71,65101,24,13
65102,V76E77T199K55S54J80T71,65102,23,13
65103,V76E77T199K55S55J80T71,65103,35,13
65104,V76E77T199K55S56J80T71,65104,7,13
65105,V76E77T199K55S57J80T71,65105,9,13
65106,V76E77T199K55T46V78M,65106,33,13
65107,V76E77T199K55T48J80T71,65107,33,13
65108,V76E77T199K55T49J80T71,65108,9,13
65109,V76E77T199K55T50J80T71,65109,17,13
65110,V76E77T199K55T51J80T71,65110,10,13
65111,V76E77T199K55T52J80T71,65111,18,13
65112,V76E77T199K55T53J80T71,65112,7,13
65113,V76E77T199K55T54J80T71,65113,7,13
65114,V76E77T199K55T55J80T71,65114,6,13
65115,V76E77T199K55T56J80T71,65115,21,13
65116,V76E77T199K55T57J80T71,65116,4,13
65117,V76E77T199K55U46V78M,65117,22,13
65118,V76E77T199K55U48J80T71,65118,6,13
65119,V76E77T199K55U49J80T71,65119,24,13
65120,V76E77T199K55U50J80T71,65120,11,13
65121,V76E77T199K55U51J80T71,65121,18,13
65122,V76E77T199K55U52J80T71,65122,26,13
65123,V76E77T199K55U53J80T71,65123,34,13
65124,V76E77T199K55U54J80T71,65124,14,13
65125,V76E77T199K55U55J80T71,65125,22,13
65126,V76E77T199K55U56J80T71,65126,15,13
65127,V76E77T199K55U57J80T71,65127,24,13
65128,V76E77T199K56J80T71,65128,3,13
65129,V76E77T199K56L46V78M,65129,22,13
65130,V76E77T199K56L48J80T71,65130,2,13
65131,V76E77T199K56L49J80T71,65131,21,13
65132,V76E77T199K56L50J80T71,65132,2,13
65133,V76E77T199K56L51J80T71,65133,11,13
65134,V76E77T199K56L52J80T71,65134,16,13
65135,V76E77T199K56L53J80T71,65135,31,13
65136,V76E77T199K56L54J80T71,65136,5,13
65137,V76E77T199K56L55J80T71,65137,35,13
65138,V76E77T199K56L56J80T71,65138,5,13
65139,V76E77T199K56L57J80T71,65139,18,13
65140,V76E77T199K56M46V78M,65140,31,13
65141,V76E77T199K56M48J80T71,65141,22,13
65142,V76E77T199K56M49J80T71,65142,12,13
65143,V76E77T199K56M50J80T71,65143,20,13
65144,V76E77T199K56M51J80T71,65144,17,13
65145,V76E77T199K56M52J80T71,65145,14,13
65146,V76E77T199K56M53J80T71,65146,19,13
65147,V76E77T199K56M54J80T71,65147,34,13
65148,V76E77T199K56M55J80T71,65148,3,13
65149,V76E77T199K56M56J80T71,65149,34,13
65150,V76E77T199K56M57J80T71,65150,16,13
65151,V76E77T199K56N46V78M,65151,5,13
65152,V76E77T199K56N48J80T71,65152,18,13
65153,V76E77T199K56N49J80T71,65153,21,13
65154,V76E77T199K56N50J80T71,65154,29,13
65155,V76E77T199K56N51J80T71,65155,26,13
65156,V76E77T199K56N52J80T71,65156,15,13
65157,V76E77T199K56N53J80T71,65157,8,13
65158,V76E77T199K56N54J80T71,65158,29,13
65159,V76E77T199K56N55J80T71,65159,28,13
65160,V76E77T199K56N56J80T71,65160,5,13
65161,V76E77T199K56N57J80T71,65161,16,13
65162,V76E77T199K56O46V78M,65162,33,13
65163,V76E77T199K56O48J80T71,65163,22,13
65164,V76E77T199K56O49J80T71,65164,7,13
65165,V76E77T199K56O50J80T71,65165,24,13
65166,V76E77T199K56O51J80T71,65166,31,13
65167,V76E77T199K56O52J80T71,65167,28,13
65168,V76E77T199K56O53J80T71,65168,30,13
65169,V76E77T199K56O54J80T71,65169,1,13
65170,V76E77T199K56O55J80T71,65170,21,13
65171,V76E77T199K56O56J80T71,65171,3,13
65172,V76E77T199K56O57J80T71,65172,9,13
65173,V76E77T199K56P46V78M,65173,22,13
65174,V76E77T199K56P48J80T71,65174,4,13
65175,V76E77T199K56P49J80T71,65175,24,13
65176,V76E77T199K56P50J80T71,65176,13,13
65177,V76E77T199K56P51J80T71,65177,8,13
65178,V76E77T199K56P52J80T71,65178,13,13
65179,V76E77T199K56P53J80T71,65179,24,13
65180,V76E77T199K56P54J80T71,65180,5,13
65181,V76E77T199K56P55J80T71,65181,23,13
65182,V76E77T199K56P56J80T71,65182,34,13
65183,V76E77T199K56P57J80T71,65183,16,13
65184,V76E77T199K56Q46V78M,65184,1,13
65185,V76E77T199K56Q48J80T71,65185,9,13
65186,V76E77T199K56Q49J80T71,65186,7,13
65187,V76E77T199K56Q50J80T71,65187,15,13
65188,V76E77T199K56Q51J80T71,65188,11,13
65189,V76E77T199K56Q52J80T71,65189,25,13
65190,V76E77T199K56Q53J80T71,65190,25,13
65191,V76E77T199K56Q54J80T71,65191,25,13
65192,V76E77T199K56Q55J80T71,65192,34,13
65193,V76E77T199K56Q56J80T71,65193,19,13
65194,V76E77T199K56Q57J80T71,65194,30,13
65195,V76E77T199K56R46V78M,65195,13,13
65196,V76E77T199K56R48J80T71,65196,3,13
65197,V76E77T199K56R49J80T71,65197,34,13
65198,V76E77T199K56R50J80T71,65198,5,13
65199,V76E77T199K56R51J80T71,65199,27,13
65200,V76E77T199K56R52J80T71,65200,5,13
65201,V76E77T199K56R53J80T71,65201,17,13
65202,V76E77T199K56R54J80T71,65202,23,13
65203,V76E77T199K56R55J80T71,65203,34,13
65204,V76E77T199K56R56J80T71,65204,13,13
65205,V76E77T199K56R57J80T71,65205,7,13
65206,V76E77T199K56S46V78M,65206,22,13
65207,V76E77T199K56S48J80T71,65207,29,13
65208,V76E77T199K56S49J80T71,65208,17,13
65209,V76E77T199K56S50J80T71,65209,19,13
65210,V76E77T199K56S51J80T71,65210,21,13
65211,V76E77T199K56S52J80T71,65211,15,13
65212,V76E77T199K56S53J80T71,65212,11,13
65213,V76E77T199K56S54J80T71,65213,31,13
65214,V76E77T199K56S55J80T71,65214,18,13
65215,V76E77T199K56S56J80T71,65215,16,13
65216,V76E77T199K56S57J80T71,65216,1,13
65217,V76E77T199K56T46V78M,65217,13,13
65218,V76E77T199K56T48J80T71,65218,29,13
65219,V76E77T199K56T49J80T71,65219,18,13
65220,V76E77T199K56T50J80T71,65220,19,13
65221,V76E77T199K56T51J80T71,65221,4,13
65222,V76E77T199K56T52J80T71,65222,35,13
65223,V76E77T199K56T53J80T71,65223,7,13
65224,V76E77T199K56T54J80T71,65224,7,13
65225,V76E77T199K56T55J80T71,65225,18,13
65226,V76E77T199K56T56J80T71,65226,13,13
65227,V76E77T199K56T57J80T71,65227,24,13
65228,V76E77T199K56U46V78M,65228,12,13
65229,V76E77T199K56U48J80T71,65229,27,13
65230,V76E77T199K56U49J80T71,65230,32,13
65231,V76E77T199K56U50J80T71,65231,27,13
65232,V76E77T199K56U51J80T71,65232,26,13
65233,V76E77T199K56U52J80T71,65233,29,13
65234,V76E77T199K56U53J80T71,65234,29,13
65235,V76E77T199K56U54J80T71,65235,19,13
65236,V76E77T199K56U55J80T71,65236,8,13
65237,V76E77T199K56U56J80T71,65237,11,13
65238,V76E77T199K56U57J80T71,65238,27,13
65239,V76E77T199K57J80T71,65239,29,13
65240,V76E77T199K57L46V78M,65240,26,13
65241,V76E77T199K57L48J80T71,65241,31,13
65242,V76E77T199K57L49J80T71,65242,34,13
65243,V76E77T199K57L50J80T71,65243,22,13
65244,V76E77T199K57L51J80T71,65244,3,13
65245,V76E77T199K57L52J80T71,65245,25,13
65246,V76E77T199K57L53J80T71,65246,21,13
65247,V76E77T199K57L54J80T71,65247,19,13
65248,V76E77T199K57L55J80T71,65248,30,13
65249,V76E77T199K57L56J80T71,65249,20,13
65250,V76E77T199K57L57J80T71,65250,12,13
65251,V76E77T199K57M46V78M,65251,30,13
65252,V76E77T199K57M48J80T71,65252,18,13
65253,V76E77T199K57M49J80T71,65253,26,13
65254,V76E77T199K57M50J80T71,65254,13,13
65255,V76E77T199K57M51J80T71,65255,10,13
65256,V76E77T199K57M52J80T71,65256,18,13
65257,V76E77T199K57M53J80T71,65257,8,13
65258,V76E77T199K57M54J80T71,65258,34,13
65259,V76E77T199K57M55J80T71,65259,6,13
65260,V76E77T199K57M56J80T71,65260,20,13
65261,V76E77T199K57M57J80T71,65261,28,13
65262,V76E77T199K57N46V78M,65262,11,13
65263,V76E77T199K57N48J80T71,65263,29,13
65264,V76E77T199K57N49J80T71,65264,11,13
65265,V76E77T199K57N50J80T71,65265,33,13
65266,V76E77T199K57N51J80T71,65266,10,13
65267,V76E77T199K57N52J80T71,65267,9,13
65268,V76E77T199K57N53J80T71,65268,7,13
65269,V76E77T199K57N54J80T71,65269,19,13
65270,V76E77T199K57N55J80T71,65270,28,13
65271,V76E77T199K57N56J80T71,65271,30,13
65272,V76E77T199K57N57J80T71,65272,15,13
65273,V76E77T199K57O46V78M,65273,33,13
65274,V76E77T199K57O48J80T71,65274,28,13
